habitat,slope
gravel,-2.805677161147981
gravel,-2.9522966636706784
gravel,-2.046820431583563
gravel,-2.691856552097272
gravel,-2.833626634112426
gravel,-4.566082103106776
gravel,-4.466232868950932
gravel,-3.3448150356074695
gravel,-3.254274361105938
gravel,-3.14377550864955
gravel,-3.396771228572291
gravel,-3.2523709130259855
gravel,-3.5017268489910856
gravel,-2.4328453162035357
gravel,-2.108781156268269
gravel,-3.9810676356818653
gravel,-3.37758404082728
gravel,-2.9478897470986922
gravel,-1.9172044023897747
gravel,-2.6580040280263453
gravel,-1.491959078542914
gravel,-4.842659979090246
gravel,-3.5857139270707235
gravel,-2.8941142912753715
gravel,-3.803042264366644
gravel,-3.5966094023634803
gravel,-1.7985297328765482
gravel,-3.7136261444422485
gravel,-3.535600821124459
gravel,-2.9279732492216866
gravel,-1.8872540783951635
gravel,-2.8414792187882005
gravel,-2.793288947918318
gravel,-2.408242158114761
gravel,-3.9537333976656055
gravel,-2.892087104630164
gravel,-3.071658554811042
gravel,-2.9867711590961514
gravel,-3.464416781651231
gravel,-2.099775251307455
gravel,-1.5737837269066641
gravel,-1.883420827857743
gravel,-2.199478493148615
gravel,-4.595598338699266
gravel,-4.515161317172615
gravel,-1.1681607621598162
gravel,-4.066617733534441
gravel,-2.933210232516544
gravel,-1.7723904295319075
gravel,-2.8007095859347504
gravel,-3.358624250739267
gravel,-2.678545672991848
gravel,-3.8290683369774716
gravel,-2.8708413742137364
gravel,-3.116784828853872
gravel,-3.173683538950862
gravel,-3.742864380570262
gravel,-4.10439949170827
gravel,-3.2676602384048667
gravel,-3.1161930967318834
gravel,-2.3095431268721303
gravel,-3.9263810469686304
gravel,-4.6185721367805135
gravel,-2.689107871974829
gravel,-2.540926146334867
gravel,-3.36134725314029
gravel,-4.51033267704913
gravel,-2.719820381406331
gravel,-3.669697110512894
gravel,-3.169070030405395
gravel,-3.593025552795418
gravel,-2.9189098111642564
gravel,-2.787465336709894
gravel,-3.58011024117754
gravel,-3.316036112645883
gravel,-3.688886606860408
gravel,-2.354184801243569
gravel,-2.8466477250524163
gravel,-2.140062864488678
gravel,-3.4711166525735666
gravel,-4.430473757475579
gravel,-2.8322963834817045
gravel,-2.7446499099783894
gravel,-2.312873497975594
gravel,-3.337996516401234
gravel,-1.302558773086415
gravel,-1.918031756921718
gravel,-1.4520311275962707
gravel,-2.5833057328783213
gravel,-2.767857144813679
gravel,-2.5043356698709514
gravel,-2.8101774519902047
gravel,-2.178941179164831
gravel,-3.7916908411180157
gravel,-2.666039703640666
gravel,-2.4596544086605214
gravel,-2.9032826551359525
gravel,-3.6201530707963774
gravel,-3.832601669865841
gravel,-1.0043995611312762
gravel,-2.155561978295757
gravel,-2.122333316550064
gravel,-3.1802825819582257
gravel,-2.0989695879652084
gravel,-3.418493654389608
gravel,-2.641762197032776
gravel,-2.623828996376816
gravel,-4.269640366952578
gravel,-2.246410370125668
gravel,-4.297510788662183
gravel,-2.124088234999501
gravel,-4.217742951026982
gravel,-3.7059979473888096
gravel,-2.935979199203939
gravel,-4.213378607715487
gravel,-3.657387446541583
gravel,-3.193214500722088
gravel,-2.5225473441941153
gravel,-2.0572924532010335
gravel,-3.003162549868694
gravel,-3.302608320266139
gravel,-3.5869712351930425
gravel,-3.3919750952876733
gravel,-4.573590984202393
gravel,-4.290798335000384
gravel,-2.68102711292239
gravel,-3.539549024357433
gravel,-3.263399373003791
gravel,-2.808070776139712
gravel,-4.226611680637935
gravel,-2.362930843537315
gravel,-3.166158744654769
gravel,-2.669765210678635
gravel,-2.932869643187828
gravel,-3.2372997560469594
gravel,-3.5536932377380874
gravel,-2.975291900272269
gravel,-2.7045359068074055
gravel,-3.028297975372111
gravel,-2.6631631639529587
gravel,-2.3695875128799933
gravel,-2.1248498735307377
gravel,-3.0912112605826003
gravel,-3.5065757321849813
gravel,-2.5553017588349487
gravel,-3.3399745451498783
gravel,-4.032503228691442
gravel,-2.3583985354919283
gravel,-0.307654820470825
gravel,-2.472958976096109
gravel,-3.767805037714588
gravel,-3.0832922377830183
gravel,-3.8513209783779345
gravel,-3.281422393485028
gravel,-3.1517831507896044
gravel,-3.1738792343925524
gravel,-3.4116718902497802
gravel,-3.017305386968706
gravel,-2.8295905229422424
gravel,-3.9317123880534157
gravel,-3.974216690049034
gravel,-3.5646046064712484
gravel,-3.575160310245965
gravel,-2.876194011706521
gravel,-4.264571137677737
gravel,-2.4887761707877942
gravel,-3.178558403730549
gravel,-1.8962761271318627
gravel,-3.289598928111199
gravel,-4.445936646320256
gravel,-3.457267121825825
