species,animal,habitat,sex,slope,hab_slope,site
camurum,Nothonotus_camurus_A,boulder,M,-3.584834700489146,-3.2526661518647537,SFKR
chlorosomum,Etheostoma_chlorosoma_A,sand,F,-2.7554415514817894,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,F,-2.6286747604496274,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,F,-2.9269863252032517,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,F,-2.721539472987236,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,F,-2.6798276498119207,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,F,-2.5289407989526884,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,F,-2.8000117400130504,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,F,-2.562826441727374,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,F,-2.5983040156214154,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.550289834958949,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.595959987004783,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.8423771379036027,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-3.4176341726742434,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.5130409522857162,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.486582284561214,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.5277562399923816,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.6177344462068413,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.6751304803095524,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.206724176148545,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.4093347777788936,-2.886157021776319,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.8776273560789707,-2.886157021776319,UNKN
gracile,Etheostoma_gracile_A,detritus,F,-3.074662346387713,-3.0286572300050048,BRCK
gracile,Etheostoma_gracile_A,detritus,F,-2.9061863156875987,-3.0286572300050048,BRCK
gracile,Etheostoma_gracile_A,detritus,F,-3.2875187373077996,-3.0286572300050048,BRCK
gracile,Etheostoma_gracile_A,detritus,F,-2.847214457723746,-3.0286572300050048,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-2.9436382929454323,-3.0286572300050048,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-3.286628137361281,-3.0286572300050048,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-3.335956089131159,-3.0286572300050048,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-3.1968371436614347,-3.0286572300050048,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-3.1316427003845164,-3.0286572300050048,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-2.829035010359059,-3.0286572300050048,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-2.932521120670675,-3.0286572300050048,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-3.539740653797962,-3.0286572300050048,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-3.260145217118259,-3.0286572300050048,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-3.587365571850641,-3.0286572300050048,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-3.387417537125037,-3.0286572300050048,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-3.0168913457526085,-3.0286572300050048,BRCK
gracile,Etheostoma_gracile_A,detritus,F,-3.4629444405287493,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-3.004239024114629,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-3.358037648267036,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-3.1085103101213676,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-3.4228057913802368,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-3.069310672133493,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-3.1463389875955583,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-3.661803437328628,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-3.493031076982388,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-3.141771007367711,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-3.349268117022101,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-3.128311509070012,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-3.5038264693480374,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-3.1792223917088394,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-3.2451147159905025,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-3.3099954890711727,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-3.5916017843996006,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-2.8800383152196742,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-3.0807387007946803,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-2.9321583100885373,-3.0286572300050048,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-2.611495974644372,-3.0286572300050048,UNKN
gracile,Etheostoma_gracile_A,detritus,F,-2.7835795787129554,-3.0286572300050048,UNKN
gracile,Etheostoma_gracile_A,detritus,F,-3.0802321955140615,-3.0286572300050048,UNKN
gracile,Etheostoma_gracile_A,detritus,F,-2.975054600358404,-3.0286572300050048,UNKN
gracile,Etheostoma_gracile_A,detritus,F,-2.864164793610943,-3.0286572300050048,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-2.839406605999333,-3.0286572300050048,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-2.8269012615600753,-3.0286572300050048,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-2.877246928350209,-3.0286572300050048,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-3.0225538602308535,-3.0286572300050048,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-3.4085170526233757,-3.0286572300050048,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-2.8936321815511885,-3.0286572300050048,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-3.0775774090320316,-3.0286572300050048,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-2.8113003331010193,-3.0286572300050048,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-2.9521760152749157,-3.0286572300050048,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-3.137121677773308,-3.0286572300050048,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-2.761580210644945,-3.0286572300050048,UNKN
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.4325197426057668,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.468006612011449,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.379981073950738,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.3697216520004596,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.198395429177122,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.481869597587617,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.1443310656931387,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.274367272483856,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.084469251636912,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.2627287540521834,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.264142582271364,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.301479305359966,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.197951087836242,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-2.862770084263789,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.013560618767347,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-2.73105661386937,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.579888382544717,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.127734384701448,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.105665359384175,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-2.930446098408429,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.012218935138946,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-2.7278578567399627,-2.886157021776319,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.397353253023246,-2.886157021776319,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-2.8901632660182996,-2.886157021776319,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.69530130398404,-2.886157021776319,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.4934306518715506,-2.886157021776319,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.452750577206078,-2.886157021776319,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.6215229568410376,-2.886157021776319,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.391140136488039,-2.886157021776319,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.469252489660175,-2.886157021776319,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.403984562265384,-2.886157021776319,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.548689037413705,-2.886157021776319,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.853490306824918,-2.886157021776319,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.1437890115978973,-2.886157021776319,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.1980241831698164,-2.886157021776319,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-2.8364179697028646,-2.886157021776319,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.1997088432909355,-2.886157021776319,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-2.8681321856030237,-2.886157021776319,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.123679262431517,-2.886157021776319,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-2.9040036450152247,-2.886157021776319,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.1048068256012225,-2.886157021776319,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-2.6263100373985218,-2.886157021776319,ROCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.792132322180339,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.077801093127681,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.4706279086432694,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.1961546781737016,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.406187686328615,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.5896500500190975,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.012328392692945,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.0686301220553927,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.5822537421188687,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.120810961415239,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-2.979276482829466,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.561546203440013,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.906060470886636,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.247129422656788,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-1.9173515615687988,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.2698803115316886,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.2346454914930582,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.5427788553443644,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.6185839594880447,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.7094239950075623,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.3304907221001834,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-3.093160269452723,-2.886157021776319,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.122267386641097,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.111098677256201,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-2.7920025134103663,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.0578619098275097,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.005071232076403,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.3762497568518444,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.089547910499826,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.499994518374137,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-2.7727108178624036,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.0342444914761226,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-2.941174374158734,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.377642376936659,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.4090491409661094,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.865098647159348,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.4329956969164037,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.7639744237492057,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.769571085937304,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-3.1060524977705573,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-3.038237854588249,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.7287942133973044,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.818541879671739,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-3.2040116694417216,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.5029272800505282,-2.886157021776319,SDCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.7752089413042476,-2.886157021776319,SDCK
swaini,Etheostoma_swaini_A,detritus,F,-3.4931270092254394,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-2.7958585503464426,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.1132356506847048,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.044667282628291,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.161955006038892,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.4320591659209123,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.599377003363777,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.5301076564856326,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.251402618552431,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.050263005975018,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.555373834606372,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-3.1440353191213797,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-3.198996437242247,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-3.0560585271780365,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-2.8927423366372946,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-2.7882706333075697,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-2.87210383920546,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-2.8669753415992076,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-3.3244433791820938,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-3.0458138626289526,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-2.783386556639635,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-3.068145470289037,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-3.1134033885843415,-3.0286572300050048,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.6119037018909728,-3.0286572300050048,MYRC
swaini,Etheostoma_swaini_A,detritus,F,-3.2496690435179305,-3.0286572300050048,MYRC
swaini,Etheostoma_swaini_A,detritus,F,-3.4323648767709063,-3.0286572300050048,MYRC
swaini,Etheostoma_swaini_A,detritus,F,-3.308891908008869,-3.0286572300050048,MYRC
swaini,Etheostoma_swaini_A,detritus,F,-3.354520705913969,-3.0286572300050048,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-2.908079547812605,-3.0286572300050048,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-3.3030847304579507,-3.0286572300050048,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-3.130226116724495,-3.0286572300050048,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-2.900047104373199,-3.0286572300050048,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-2.9972023665720915,-3.0286572300050048,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-2.7368767037552044,-3.0286572300050048,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-3.540925982851288,-3.0286572300050048,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-2.7946651185851454,-3.0286572300050048,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-3.1673655365937243,-3.0286572300050048,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-3.4562538955805553,-3.0286572300050048,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-3.6148119695241197,-3.0286572300050048,MYRC
swaini,Etheostoma_swaini_A,detritus,F,-3.429697244872218,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-3.167052734848095,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-3.0093741605744206,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-3.1301088473171066,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-3.515391031830977,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-3.4787823884586095,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-3.376060030964842,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-3.4001168456014894,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-3.376924001398839,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-3.3138903081354925,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-3.087309057615724,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-3.155606928922037,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-3.0947240564171414,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-3.040794730188445,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-3.243431450061234,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-3.404943848851136,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-3.1705380630073923,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-3.0462848955458246,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-2.7885800219712182,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-2.730379432148376,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-3.382915783489847,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-3.0823084298636023,-3.0286572300050048,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-3.1823101193950474,-3.0286572300050048,SCRB
zonale,Etheostoma_zonale_A,gravel,F,-3.3150411987608845,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-3.0591229001511335,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-3.373151607499447,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-2.7718528917045755,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-2.967459303447861,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-2.950286446233832,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-3.599825608968141,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.0176465403563055,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.21418015524905,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-2.8741931273705172,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-2.6448141369682467,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.0098312297132455,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.271734648187077,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-2.660063294874408,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-2.958710947992759,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.443037439580378,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.1742475292174817,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.1544326812561807,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-2.5521157288374967,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-2.975033435107187,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-2.829850591141832,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.438443058642575,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.0976265633809272,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.2598457129334415,-3.5031920524289935,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-3.3457045930646823,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.4968295465856816,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.4982852021730206,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-2.2224674968561047,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.412524969387058,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.4951162680344856,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.910979320628932,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.6232621623375754,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.5625726844628787,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.7474291450889745,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-2.498014771296422,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.26317355395353,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.640046755747999,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.402217867103181,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.172543944565531,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-3.052357653265964,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-3.4013290734034767,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-2.634700149158425,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-2.4756467663198323,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-3.3147378965702887,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-3.044261107959602,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-3.0387914978474457,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-3.143454696631473,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-3.4859481656261653,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-3.399351429592545,-3.5031920524289935,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.5585571770421645,-3.5031920524289935,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.2631731533380095,-3.5031920524289935,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.12107702897511,-3.5031920524289935,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.5413443159315237,-3.5031920524289935,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.3135028098696746,-3.5031920524289935,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.182041359932612,-3.5031920524289935,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.3546036478306522,-3.5031920524289935,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.2542338717385197,-3.5031920524289935,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.3084690252391153,-3.5031920524289935,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.2398617375477183,-3.5031920524289935,MFKR
