species,animal,habitat,sex,slope,hab_slope,site
chlorosomum,Etheostoma_chlorosoma_A,sand,F,-2.94913686192183,-1.79369703015709,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,F,-2.64161445913474,-1.79369703015709,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-3.13655641476221,-1.79369703015709,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.53988834251896,-1.79369703015709,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.30688426105632,-1.79369703015709,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.71314895878665,-1.79369703015709,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.86347150188041,-1.79369703015709,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.50933556307801,-1.79369703015709,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.60910581079237,-1.79369703015709,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.21156287104799,-1.79369703015709,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.56511559814909,-1.79369703015709,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.66460491052397,-1.79369703015709,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.56248577673599,-1.79369703015709,OTCK
chlorosomum,Etheostoma_chlorosoma_A,sand,M,-2.88775413072753,-1.79369703015709,UNKN
gracile,Etheostoma_gracile_A,detritus,F,-2.91816678677252,-1.97713354538698,BRCK
gracile,Etheostoma_gracile_A,detritus,F,-3.14898722635898,-1.97713354538698,BRCK
gracile,Etheostoma_gracile_A,detritus,F,-2.93437409567341,-1.97713354538698,BRCK
gracile,Etheostoma_gracile_A,detritus,F,-2.91417016879466,-1.97713354538698,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-3.327304439486,-1.97713354538698,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-3.40996068546796,-1.97713354538698,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-2.97381544352866,-1.97713354538698,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-3.00223323752397,-1.97713354538698,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-3.2904326861303,-1.97713354538698,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-3.11364356910145,-1.97713354538698,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-2.89738163890905,-1.97713354538698,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-3.25857402242068,-1.97713354538698,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-3.40117937597499,-1.97713354538698,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-3.01520908352234,-1.97713354538698,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-3.10309047578054,-1.97713354538698,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-3.16714352749424,-1.97713354538698,BRCK
gracile,Etheostoma_gracile_A,detritus,F,-3.12472897712784,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-3.47436641923844,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-3.44724613734162,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-3.08211448602923,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-3.078669686889,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-3.09855594194203,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-3.19429813991383,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-3.26985856761461,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-3.06304574796297,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-3.23318136414181,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-3.30348176365726,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-2.86789097636111,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-3.24588211457617,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-3.27835745531582,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-3.55980305218795,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-3.3808366232988,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-3.29799205079855,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-3.22700594358552,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-3.26054517241467,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-2.87525908061346,-1.97713354538698,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-2.79422471348948,-1.97713354538698,UNKN
gracile,Etheostoma_gracile_A,detritus,F,-2.70921093425122,-1.97713354538698,UNKN
gracile,Etheostoma_gracile_A,detritus,F,-2.7576768354514,-1.97713354538698,UNKN
gracile,Etheostoma_gracile_A,detritus,F,-3.18498951026204,-1.97713354538698,UNKN
gracile,Etheostoma_gracile_A,detritus,F,-2.98318083533327,-1.97713354538698,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-3.04334014755724,-1.97713354538698,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-2.85662148056833,-1.97713354538698,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-2.9999910297152,-1.97713354538698,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-2.72453772941601,-1.97713354538698,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-3.06576629064137,-1.97713354538698,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-3.21720806934828,-1.97713354538698,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-2.96475483624662,-1.97713354538698,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-3.09947991232761,-1.97713354538698,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-2.85225783099632,-1.97713354538698,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-3.11021868472254,-1.97713354538698,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-2.88241960752728,-1.97713354538698,UNKN
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.23692659025241,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.33802161151889,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.13680836416249,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.34431187997864,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.3660020810789,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.22079500897183,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.30219399514569,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.55059382944994,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.40471527338554,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.53686235534768,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.30112349568298,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.10151070991969,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.08460788228215,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.17206330552087,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-2.77865971727204,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.12653748543792,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.25857241846917,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.16951694832148,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-2.9842020177053,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.28797882387155,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.13590850306124,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-2.97363755617822,-1.79369703015709,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.60817105332661,-1.79369703015709,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.46714416399417,-1.79369703015709,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.27899818166576,-1.79369703015709,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.47145734025606,-1.79369703015709,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.0259097675059,-1.79369703015709,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.45194195207748,-1.79369703015709,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.48933478206311,-1.79369703015709,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.41262220900278,-1.79369703015709,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.23269433683592,-1.79369703015709,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.45610935083848,-1.79369703015709,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-3.55351072436013,-1.79369703015709,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.06533323514516,-1.79369703015709,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.24942039868994,-1.79369703015709,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-2.9054002887545,-1.79369703015709,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.02594511916183,-1.79369703015709,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-2.6186249459017,-1.79369703015709,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-2.93734093035694,-1.79369703015709,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-2.93361420577482,-1.79369703015709,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.24123902499289,-1.79369703015709,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-2.82161255582081,-1.79369703015709,ROCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-2.83250431198156,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.67510807882771,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.19711836296967,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.53359474532409,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.62254553897382,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.66653524828861,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.23149701967309,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-2.97517482964356,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.31681675589205,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.03458786750997,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-3.14611178269049,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.09849041338471,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.34847931299769,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.73758697668657,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-3.00942723653628,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.60536528814057,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.35504787293024,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.38003376893696,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.31984815853029,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.40438832560602,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.41831682596337,-1.79369703015709,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-2.83140590709842,-1.79369703015709,OTCK
swaini,Etheostoma_swaini_A,detritus,F,-3.72971809068517,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-2.82519303363993,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.2445628491763,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.39003784945139,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.12375807326778,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.39505904223606,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.53917203635752,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.31324041011334,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.13760867207958,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.53869326367887,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.09065594192346,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-2.85325191378131,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-3.15309492685785,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-3.12086826716305,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-3.27822339204288,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-2.7983238397106,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-3.02252973422712,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-3.15374881465184,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-3.42531107998999,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-3.09516582973148,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-2.83198323330372,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-2.78818961897857,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-2.86158906042033,-1.97713354538698,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-3.40097457265917,-1.97713354538698,MYRC
swaini,Etheostoma_swaini_A,detritus,F,-3.3755547343386,-1.97713354538698,MYRC
swaini,Etheostoma_swaini_A,detritus,F,-3.64470061107842,-1.97713354538698,MYRC
swaini,Etheostoma_swaini_A,detritus,F,-3.2345316476768,-1.97713354538698,MYRC
swaini,Etheostoma_swaini_A,detritus,F,-3.42488816649947,-1.97713354538698,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-3.46546021594749,-1.97713354538698,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-2.7884901213953,-1.97713354538698,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-3.52922133103379,-1.97713354538698,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-3.3692061848103,-1.97713354538698,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-3.28498458776553,-1.97713354538698,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-3.1892158460634,-1.97713354538698,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-2.8399542418705,-1.97713354538698,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-2.91178902024884,-1.97713354538698,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-3.17377784759457,-1.97713354538698,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-3.31852904369814,-1.97713354538698,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-3.15079964932624,-1.97713354538698,MYRC
swaini,Etheostoma_swaini_A,detritus,F,-3.17867235300522,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-3.3847536763823,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-3.48144944156357,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-3.27175728417741,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-2.7043562263736,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-3.3761563053281,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-3.14900975467816,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-3.20956438101969,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-3.40951612956737,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-3.47899841423198,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-3.36744928794198,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-3.13493087974059,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-2.90416503069539,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-3.06793223025621,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-3.19059302883082,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-2.82474212223843,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-3.15458622842035,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-2.94366363605355,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-2.98504127830642,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-3.01903569786369,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-3.34349040370689,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-3.29406005086915,-1.97713354538698,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-2.84782875541922,-1.97713354538698,SCRB
zonale,Etheostoma_zonale_A,gravel,F,-3.03022937354005,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-3.11527465647071,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-3.00137279731164,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-3.05160250609366,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-3.38811485801995,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-3.22281818619786,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-3.32218594238404,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.12874736460475,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.17826595767885,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.39701351443599,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.04645280520942,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-2.99001154042364,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-2.64175824637443,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-2.97287277508316,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.29671622395393,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.26044713824979,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.06215746971651,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.19509887263644,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.23383337759028,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.00123742817448,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.0402170055304,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-2.81698313709648,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-2.71093352828265,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.25458046193043,-2.99470076148698,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-3.49109635409474,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.32275024463665,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.44264484285614,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.16780932038013,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-2.15801131298253,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.12787382294944,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.50662694891782,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.61448780099397,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.44194066574988,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.47879149834218,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.7662206981568,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.22034919218759,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.61950867522431,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.65637558454817,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-2.47103486585313,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-3.24506880455095,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-3.09369807654698,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-3.67506090040164,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-3.21767338344471,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-3.27963876610014,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-3.20263698010541,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-2.92835614337021,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-3.20933790646075,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-3.42524494237836,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-2.84313702299323,-2.99470076148698,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.19489020939514,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.58108345137854,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.45798236089391,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.21410967655404,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.13495883281447,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.23785801696439,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.56620496096255,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.22968852564102,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.25702538661215,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.41530057225834,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.66832791146768,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-3.21182864698805,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-2.95652922339936,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-2.49420361873875,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-3.04148836358536,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-2.90383715714779,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-3.25107921774453,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-3.25811068476583,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-3.00746963628492,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-3.32285820330361,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-3.54884626591538,-2.99470076148698,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-2.78949318479114,-2.99470076148698,MFKR
