habitat,slope
gravel,-2.8080845057882704
gravel,-3.263751979257288
gravel,-3.2783545039755326
gravel,-2.4302098577804783
gravel,-2.682759384243103
gravel,-3.2375651231972107
gravel,-2.920082489153807
gravel,-3.107100716228292
gravel,-2.9264792534527424
gravel,-2.6173003743970473
gravel,-2.771502905123501
gravel,-2.865641545948488
gravel,-2.5652289266847315
gravel,-2.9281866314212888
gravel,-3.0302321951484683
gravel,-3.3990503372850838
gravel,-3.3668572632071996
gravel,-3.0980316383622752
gravel,-3.2188377952498244
gravel,-2.9649465315856625
gravel,-2.5493706526732374
gravel,-3.484545986967014
gravel,-3.111742840216758
gravel,-3.4092249121648592
gravel,-3.501938104977711
gravel,-3.616870108887196
gravel,-3.4829508180893307
gravel,-3.453839562547104
gravel,-3.238712473474507
gravel,-2.44751826676151
gravel,-2.426758346009488
gravel,-3.436278477291675
gravel,-3.1951439795427246
gravel,-3.2925264121472484
gravel,-3.5356317461399978
gravel,-2.524372985295353
gravel,-2.6910150637739645
gravel,-3.0434000204881744
gravel,-2.6309256064032693
gravel,-3.024237560497031
gravel,-2.944705082505757
gravel,-2.8207830817874466
gravel,-3.330727917066105
gravel,-2.4399795606529464
gravel,-2.901790160669059
gravel,-3.1940082461379573
gravel,-2.555077281233004
gravel,-3.5005813570482416
gravel,-3.4400608500729017
gravel,-3.078594781095179
gravel,-3.04894539142769
gravel,-2.945756300660673
gravel,-2.868343222534805
gravel,-2.9748183747133825
gravel,-2.776925022188155
gravel,-2.9366283593731657
gravel,-3.1031582047539614
gravel,-4.151172463491077
gravel,-3.4067570384211354
gravel,-2.9721075379539776
gravel,-3.280111687808381
gravel,-2.6171186609956782
gravel,-2.82082093478619
gravel,-2.9110747700145088
gravel,-3.054540743826339
gravel,-2.7523636079214167
gravel,-2.75014661269899
gravel,-3.1608725620596254
gravel,-3.200451609218372
gravel,-2.931108218681125
gravel,-3.0055214290981818
gravel,-2.2865685546732055
gravel,-2.416021597164696
gravel,-3.534177446998803
gravel,-2.4848518089143896
gravel,-3.7697672199501233
gravel,-3.13393635094657
gravel,-2.072502818782303
gravel,-3.2941756211686606
gravel,-2.9285371119581574
gravel,-3.201371138786108
gravel,-2.709821781520416
gravel,-2.736678163916518
gravel,-2.741220929778424
gravel,-3.0093539503038618
gravel,-2.497657955472699
gravel,-2.502023457193868
gravel,-2.706541516242867
gravel,-2.1575792743980045
gravel,-2.752881986032043
gravel,-2.5987115141028965
gravel,-2.5964110766023833
gravel,-3.143608310522056
gravel,-3.8030511745146303
gravel,-3.0541484458084778
gravel,-2.7926846171581574
gravel,-2.7205919212024328
gravel,-3.002863187988844
gravel,-3.108254360516139
gravel,-2.4380676464068967
gravel,-3.498382710674445
gravel,-2.7057860428453964
gravel,-2.601765196697764
gravel,-3.8355314391885282
gravel,-3.1995691276714795
gravel,-2.4054342517033027
gravel,-3.042475493257033
gravel,-3.5511234080970744
gravel,-3.4764158632108337
gravel,-2.8020317705455855
gravel,-2.7856055511428015
gravel,-3.0527057771630686
gravel,-3.2388237324465363
gravel,-2.6063278202956432
gravel,-3.0882149224575124
gravel,-3.196301002694157
gravel,-3.218630954487057
gravel,-3.3270133532067554
gravel,-3.3262250532150492
gravel,-3.0674462317182964
gravel,-3.1409507285363456
gravel,-3.518684884137009
gravel,-3.5165053124837495
gravel,-3.4854169660937253
gravel,-2.9862650905312207
gravel,-3.79982974332179
gravel,-2.582455038986459
gravel,-3.344437708708649
gravel,-3.1263379382102015
gravel,-3.3103449233747955
gravel,-3.399810710082671
gravel,-2.9913037046298645
gravel,-2.989365449206935
gravel,-2.9480474607206673
gravel,-3.006315907444518
gravel,-3.0120574443056745
gravel,-3.1209452039320515
gravel,-3.438703020790931
gravel,-3.5478040628196506
gravel,-2.856824594180169
gravel,-3.1370608172407057
gravel,-3.7878637943535924
gravel,-2.790564624580115
gravel,-1.5965437022699245
gravel,-0.6160822595402273
gravel,-3.2371519706356686
gravel,-2.485582984529559
gravel,-3.1903670870568734
gravel,-3.4229087919227337
gravel,-3.415555486237713
gravel,-3.4172212775360085
gravel,-3.1602562180314044
gravel,-3.098750934077523
gravel,-3.0380828112808596
gravel,-2.9039838017802073
gravel,-3.0974856069574357
gravel,-3.468652735582375
gravel,-2.499096533232426
gravel,-2.545973608862676
gravel,-3.1806497623447654
gravel,-3.772963564390043
gravel,-2.6908545377678883
gravel,-2.548693655341441
gravel,-3.310325655522403
gravel,-2.4267977688681808
gravel,-3.9201499219645255
gravel,-3.8584820273826668
